carat,cut,color,clarity,price,cut_label,clarity_label
0.79,Ideal,1,SI2,2853.0,2,3
0.79,Premium,1,SI2,2853.0,3,3
0.71,Premium,2,SI1,2853.0,3,2
0.82,Premium,6,VS1,2853.0,3,4
0.78,Very Good,5,VS1,2854.0,4,4
0.7,Very Good,2,VS1,2854.0,4,4
1.12,Premium,5,I1,2854.0,3,0
0.73,Premium,2,VS2,2854.0,3,5
0.91,Fair,7,VS2,2854.0,0,5
0.91,Good,7,VS2,2854.0,1,5
0.91,Fair,5,SI1,2854.0,0,2
0.7,Premium,2,VS1,2854.0,3,4
0.68,Premium,3,VVS2,2854.0,3,7
0.73,Very Good,3,VS2,2855.0,4,5
1.03,Good,7,SI1,2855.0,1,2
0.74,Premium,1,VS2,2855.0,3,5
0.98,Fair,2,SI2,2855.0,0,3
1.02,Fair,6,SI1,2856.0,0,2
1.0,Fair,4,SI2,2856.0,0,3
1.02,Ideal,5,SI2,2856.0,2,3
0.6,Ideal,3,VVS2,2856.0,2,7
0.8,Ideal,4,SI2,2856.0,2,3
0.97,Ideal,3,I1,2856.0,2,0
1.0,Fair,6,SI1,2856.0,0,2
0.36,Ideal,5,SI1,556.0,2,2
0.34,Good,4,VS2,556.0,1,5
0.34,Good,2,SI1,556.0,1,2
0.34,Very Good,4,VS2,556.0,4,5
0.34,Ideal,2,SI1,556.0,2,2
0.32,Good,2,VS2,556.0,1,5
0.31,Ideal,6,VVS1,557.0,2,6
0.31,Ideal,4,VS2,557.0,2,5
0.31,Ideal,5,VS1,557.0,2,4
0.33,Premium,4,SI2,557.0,3,3
0.33,Premium,3,SI2,557.0,3,3
0.33,Ideal,4,SI2,557.0,2,3
0.33,Premium,7,VS1,557.0,3,4
0.33,Ideal,7,VS1,557.0,2,4
0.33,Ideal,6,SI1,557.0,2,2
0.33,Good,6,SI1,557.0,1,2
0.33,Premium,6,SI1,557.0,3,2
1.0,Fair,5,SI2,2856.0,0,3
0.77,Premium,3,SI1,2856.0,3,2
0.7,Good,2,VVS2,2857.0,1,7
0.9,Very Good,4,SI2,2857.0,4,3
0.72,Ideal,2,SI1,2857.0,2,2
0.9,Premium,6,VS2,2857.0,3,5
0.72,Premium,2,SI1,2857.0,3,2
0.7,Ideal,4,VVS2,2858.0,2,7
0.81,Very Good,3,SI1,2858.0,4,2
0.71,Premium,2,VS2,2858.0,3,5
0.7,Premium,2,VS2,2858.0,3,5
0.71,Very Good,2,VS2,2858.0,4,5
0.92,Premium,7,SI1,2858.0,3,2
0.76,Ideal,2,SI1,2858.0,2,2
0.73,Ideal,1,SI1,2858.0,2,2
0.71,Premium,1,VS2,2858.0,3,5
0.7,Good,2,VVS2,2858.0,1,7
0.9,Fair,4,SI2,2858.0,0,3
0.71,Fair,1,VS2,2858.0,0,5
0.7,Ideal,1,VS2,2859.0,2,5
0.7,Premium,1,VS2,2859.0,3,5
0.77,Premium,3,VS1,2859.0,3,4
0.71,Ideal,4,VS1,2859.0,2,4
0.75,Fair,3,VS1,2859.0,0,4
0.83,Premium,2,SI2,2859.0,3,3
0.71,Very Good,3,VS2,2860.0,4,5
0.9,Very Good,7,SI2,2860.0,4,3
0.6,Ideal,2,VVS2,2860.0,2,7
0.71,Premium,1,VS1,2860.0,3,4
0.53,Ideal,3,VVS1,2860.0,2,6
0.71,Premium,1,SI1,2861.0,3,2
0.62,Ideal,4,VVS2,2861.0,2,7
0.9,Premium,6,SI1,2861.0,3,2
0.62,Fair,3,IF,2861.0,0,1
0.82,Premium,2,SI2,2861.0,3,3
0.66,Premium,1,VS1,2861.0,3,4
0.7,Very Good,1,SI1,2862.0,4,2
0.8,Very Good,3,SI1,2862.0,4,2
0.8,Very Good,1,SI2,2862.0,4,3
0.79,Premium,3,SI1,2862.0,3,2
0.71,Very Good,3,VVS1,2862.0,4,6
0.7,Ideal,5,VS2,2862.0,2,5
0.7,Very Good,2,VS2,2862.0,4,5
0.79,Premium,5,VS1,2862.0,3,4
0.7,Premium,2,VS2,2862.0,3,5
1.22,Premium,2,I1,2862.0,3,0
1.01,Fair,2,SI2,2862.0,0,3
0.73,Premium,2,VS2,2862.0,3,5
0.91,Good,6,VS2,2863.0,1,5
0.71,Ideal,1,SI1,2863.0,2,2
0.83,Premium,4,SI1,2863.0,3,2
0.84,Premium,3,SI2,2863.0,3,3
0.71,Premium,1,SI1,2863.0,3,2
0.91,Premium,7,SI1,2863.0,3,2
0.9,Premium,7,VS2,2863.0,3,5
0.71,Premium,5,VVS2,2863.0,3,7
0.71,Premium,2,SI1,2863.0,3,2
0.72,Ideal,3,VS2,2863.0,2,5
0.72,Premium,2,SI1,2863.0,3,2
0.71,Ideal,2,VS2,2863.0,2,5
0.81,Ideal,2,SI2,2864.0,2,3
0.83,Very Good,6,VS2,2865.0,4,5
0.73,Premium,1,SI1,2865.0,3,2
0.56,Very Good,1,VVS1,2866.0,4,6
0.71,Ideal,2,VS1,2866.0,2,4
0.7,Ideal,5,VVS1,2866.0,2,6
0.96,Premium,6,SI1,2866.0,3,2
0.71,Very Good,5,VVS1,2867.0,4,6
0.7,Ideal,1,VS2,2867.0,2,5
0.71,Ideal,5,VVS1,2867.0,2,6
0.8,Premium,5,VS2,2867.0,3,5
0.95,Premium,3,SI2,2867.0,3,3
0.82,Ideal,3,SI2,2867.0,2,3
0.52,Ideal,3,VVS1,2867.0,2,6
0.82,Premium,3,SI2,2867.0,3,3
0.8,Ideal,4,SI1,2867.0,2,2
0.96,Fair,3,SI2,2867.0,0,3
0.72,Ideal,6,VS1,2868.0,2,4
0.62,Ideal,4,IF,2868.0,2,1
0.79,Premium,2,SI2,2868.0,3,3
0.75,Very Good,2,SI1,2868.0,4,2
1.08,Premium,1,I1,2869.0,3,0
0.72,Ideal,2,SI1,2869.0,2,2
0.62,Ideal,4,IF,2869.0,2,1
0.73,Ideal,4,VVS2,2869.0,2,7
0.72,Ideal,5,VVS2,2869.0,2,7
0.52,Premium,3,VVS2,2870.0,3,7
0.83,Ideal,2,SI2,2870.0,2,3
0.64,Premium,2,VVS2,2870.0,3,7
0.8,Ideal,4,SI1,2870.0,2,2
0.74,Ideal,5,SI1,2870.0,2,2
0.72,Ideal,3,SI1,2870.0,2,2
0.82,Ideal,5,VS2,2870.0,2,5
0.73,Premium,2,VS1,2870.0,3,4
1.04,Premium,6,I1,2870.0,3,0
0.73,Very Good,2,SI1,2871.0,4,2
0.73,Good,2,SI1,2871.0,1,2
0.9,Premium,7,SI1,2871.0,3,2
0.75,Ideal,6,SI1,2871.0,2,2
0.79,Ideal,4,SI1,2871.0,2,2
0.7,Good,1,SI1,2872.0,1,2
0.75,Very Good,1,SI1,2872.0,4,2
1.02,Ideal,6,I1,2872.0,2,0
0.7,Very Good,4,SI2,2872.0,4,3
0.7,Ideal,1,SI1,2872.0,2,2
0.7,Good,2,SI1,2872.0,1,2
0.7,Very Good,1,SI1,2872.0,4,2
0.72,Very Good,2,VS2,2872.0,4,5
0.74,Ideal,2,SI1,2872.0,2,2
0.84,Good,4,SI1,2872.0,1,2
0.76,Very Good,3,VS2,2873.0,4,5
0.77,Very Good,2,SI1,2873.0,4,2
0.76,Ideal,2,SI2,2873.0,2,3
1.0,Ideal,6,SI2,2873.0,2,3
1.0,Fair,5,SI1,2873.0,0,2
0.9,Fair,6,SI1,2873.0,0,2
0.9,Premium,7,SI1,2873.0,3,2
0.9,Good,7,SI1,2873.0,1,2
0.78,Premium,3,VS2,2874.0,3,5
0.71,Premium,1,VS2,2874.0,3,5
0.7,Premium,3,VS1,2874.0,3,4
0.7,Premium,4,VVS2,2874.0,3,7
0.7,Ideal,3,VS1,2874.0,2,4
1.0,Fair,5,SI2,2875.0,0,3
0.77,Ideal,5,SI1,2875.0,2,2
1.0,Fair,7,VS1,2875.0,0,4
1.0,Fair,6,SI1,2875.0,0,2
0.73,Premium,2,VS1,2876.0,3,4
0.79,Premium,2,VS2,2876.0,3,5
0.72,Very Good,5,VS1,2877.0,4,4
0.71,Ideal,2,VS1,2877.0,2,4
0.74,Ideal,4,VS2,2877.0,2,5
0.7,Good,5,VVS1,2877.0,1,6
0.7,Good,3,VS1,2877.0,1,4
0.79,Very Good,3,SI1,2878.0,4,2
0.79,Very Good,1,SI2,2878.0,4,3
0.71,Ideal,6,VS2,2878.0,2,5
0.79,Ideal,3,SI1,2878.0,2,2
0.73,Very Good,3,SI1,2879.0,4,2
0.63,Premium,2,IF,2879.0,3,1
0.7,Premium,3,VS1,2879.0,3,4
0.71,Premium,3,VS1,2879.0,3,4
0.84,Ideal,4,SI2,2879.0,2,3
1.02,Ideal,7,SI2,2879.0,2,3
0.72,Fair,3,VS1,2879.0,0,4
0.72,Ideal,3,VS1,2879.0,2,4
0.92,Very Good,7,SI2,2880.0,4,3
0.74,Very Good,1,SI1,2880.0,4,2
0.7,Ideal,5,VVS1,2881.0,2,6
0.71,Very Good,2,VS2,2881.0,4,5
1.05,Premium,5,I1,2881.0,3,0
0.7,Very Good,5,IF,2882.0,4,1
0.54,Ideal,3,VVS1,2882.0,2,6
0.73,Premium,3,VS2,2882.0,3,5
0.88,Fair,3,SI1,2882.0,0,2
0.72,Ideal,1,SI1,2883.0,2,2
0.9,Good,5,SI2,2883.0,1,3
0.9,Fair,5,SI2,2883.0,0,3
1.03,Fair,6,SI2,2884.0,0,3
0.84,Very Good,3,SI1,2885.0,4,2
1.01,Premium,6,SI1,2885.0,3,2
0.77,Ideal,1,SI2,2885.0,2,3
0.8,Fair,2,SI1,2885.0,0,2
0.9,Fair,1,SI2,2885.0,0,3
0.73,Ideal,2,SI1,2886.0,2,2
0.72,Ideal,2,SI1,2886.0,2,2
0.71,Very Good,1,SI1,2887.0,4,2
0.7,Premium,2,VS1,2887.0,3,4
0.79,Ideal,6,VS1,2888.0,2,4
0.72,Very Good,4,VVS2,2889.0,4,7
0.7,Very Good,2,VS2,2889.0,4,5
0.7,Very Good,3,VS1,2889.0,4,4
0.9,Good,5,SI2,2889.0,1,3
0.71,Very Good,3,VS1,2889.0,4,4
0.5,Ideal,2,VVS2,2889.0,2,7
0.74,Ideal,3,SI1,2889.0,2,2
0.77,Premium,3,VS2,2889.0,3,5
0.77,Premium,2,SI1,2889.0,3,2
0.8,Ideal,3,SI1,2890.0,2,2
0.8,Premium,3,SI1,2890.0,3,2
0.8,Good,3,SI1,2890.0,1,2
0.66,Ideal,4,VVS1,2890.0,2,6
0.71,Very Good,2,VS2,2891.0,4,5
0.71,Ideal,3,VS2,2891.0,2,5
0.71,Ideal,2,VS2,2891.0,2,5
0.72,Ideal,1,SI1,2891.0,2,2
0.71,Good,1,VS2,2891.0,1,5
0.86,Ideal,5,SI2,2892.0,2,3
1.19,Fair,5,I1,2892.0,0,0
0.71,Very Good,3,VS1,2893.0,4,4
0.82,Very Good,4,SI2,2893.0,4,3
0.71,Ideal,4,VVS2,2893.0,2,7
0.75,Ideal,3,VS2,2893.0,2,5
0.7,Very Good,5,VVS1,2893.0,4,6
0.8,Ideal,4,SI2,2893.0,2,3
0.82,Good,4,SI2,2893.0,1,3
0.82,Very Good,4,SI1,2893.0,4,2
0.82,Premium,4,SI1,2893.0,3,2
0.81,Very Good,2,SI2,2894.0,4,3
0.81,Ideal,4,SI2,2894.0,2,3
0.76,Ideal,3,SI1,2894.0,2,2
0.71,Very Good,4,VS2,2895.0,4,5
0.7,Very Good,3,VS1,2895.0,4,4
0.7,Ideal,4,VVS2,2895.0,2,7
0.74,Very Good,4,VS1,2896.0,4,4
0.77,Very Good,4,VS2,2896.0,4,5
0.53,Ideal,3,VVS1,2896.0,2,6
0.79,Ideal,1,SI1,2896.0,2,2
0.73,Ideal,2,SI2,2896.0,2,3
0.77,Ideal,1,SI2,2896.0,2,3
0.77,Premium,2,SI1,2896.0,3,2
1.01,Very Good,6,I1,2896.0,4,0
1.01,Ideal,6,I1,2896.0,2,0
0.6,Very Good,1,VVS2,2897.0,4,7
0.76,Premium,2,SI1,2897.0,3,2
0.54,Ideal,1,VVS2,2897.0,2,7
0.72,Ideal,2,SI1,2897.0,2,2
0.72,Good,3,VS1,2897.0,1,4
0.74,Premium,1,VS2,2897.0,3,5
1.12,Premium,7,SI2,2898.0,3,3
0.75,Ideal,1,SI1,2898.0,2,2
0.77,Ideal,1,SI1,2898.0,2,2
0.98,Good,5,SI2,2898.0,1,3
0.79,Ideal,4,SI1,2898.0,2,2
0.7,Good,4,VVS1,2899.0,1,6
0.7,Very Good,3,SI1,2900.0,4,2
0.72,Premium,1,VS1,2900.0,3,4
0.8,Premium,3,SI1,2901.0,3,2
0.81,Ideal,2,SI2,2901.0,2,3
0.81,Premium,2,SI2,2901.0,3,3
0.74,Ideal,2,VS2,2901.0,2,5
0.73,Premium,2,VS2,2902.0,3,5
0.73,Ideal,2,VS2,2902.0,2,5
0.75,Ideal,4,SI1,2902.0,2,2
0.71,Fair,2,VS2,2902.0,0,5
0.71,Premium,2,VS2,2902.0,3,5
0.75,Premium,1,SI1,2903.0,3,2
0.75,Ideal,1,SI1,2903.0,2,2
0.72,Ideal,1,SI1,2903.0,2,2
0.72,Premium,1,SI1,2903.0,3,2
0.72,Premium,2,VS2,2903.0,3,5
0.79,Very Good,3,SI1,2904.0,4,2
0.79,Very Good,1,SI2,2904.0,4,3
0.7,Very Good,2,VS1,2904.0,4,4
0.62,Ideal,2,VVS2,2904.0,2,7
0.7,Very Good,4,VVS2,2905.0,4,7
0.71,Very Good,4,VS2,2905.0,4,5
0.86,Very Good,6,VS1,2905.0,4,4
0.53,Ideal,1,VVS1,2905.0,2,6
0.91,Very Good,7,SI1,2905.0,4,2
0.95,Good,6,SI2,2905.0,1,3
0.91,Premium,7,SI1,2905.0,3,2
0.74,Very Good,1,VS2,2906.0,4,5
0.8,Ideal,6,VS1,2906.0,2,4
0.74,Good,2,SI1,2906.0,1,2
0.61,Ideal,2,VVS2,2907.0,2,7
0.72,Ideal,5,VVS1,2907.0,2,6
0.7,Ideal,3,VS2,2907.0,2,5
0.71,Ideal,3,VS1,2907.0,2,4
0.79,Ideal,4,SI1,2907.0,2,2
0.72,Ideal,2,SI1,2907.0,2,2
0.39,Ideal,5,SI2,558.0,2,3
0.32,Ideal,1,SI1,558.0,2,2
0.25,Premium,3,VS1,558.0,3,4
0.25,Good,3,VS1,558.0,1,4
0.25,Premium,2,VS1,558.0,3,4
0.31,Premium,6,VS2,558.0,3,5
0.31,Very Good,6,VS2,558.0,4,5
0.31,Premium,5,SI1,558.0,3,2
0.31,Ideal,2,SI2,558.0,2,3
0.31,Ideal,6,VS2,558.0,2,5
0.31,Good,5,SI1,558.0,1,2
0.31,Ideal,5,SI1,558.0,2,2
0.31,Premium,2,SI2,558.0,3,3
0.82,Very Good,5,SI1,2908.0,4,2
0.73,Ideal,6,VS1,2908.0,2,4
0.7,Premium,1,VS2,2909.0,3,5
0.71,Ideal,5,VS1,2909.0,2,4
0.9,Ideal,6,SI2,2909.0,2,3
0.71,Very Good,1,VS1,2910.0,4,4
1.05,Premium,6,SI2,2911.0,3,3
0.59,Ideal,2,VVS2,2911.0,2,7
0.71,Ideal,4,VS2,2911.0,2,5
0.77,Good,3,VS2,2911.0,1,5
0.73,Good,2,VS2,2912.0,1,5
0.7,Good,2,VS2,2912.0,1,5
0.8,Premium,2,SI1,2912.0,3,2
1.0,Fair,5,SI2,2912.0,0,3
1.0,Fair,6,SI1,2912.0,0,2
0.7,Very Good,1,VS2,2913.0,4,5
0.71,Premium,1,SI1,2913.0,3,2
0.71,Premium,4,SI2,2913.0,3,3
0.71,Very Good,1,SI1,2913.0,4,2
0.71,Ideal,1,SI1,2913.0,2,2
0.91,Premium,6,SI2,2913.0,3,3
0.83,Premium,2,SI1,2913.0,3,2
0.85,Ideal,4,SI2,2913.0,2,3
0.8,Very Good,3,SI1,2914.0,4,2
0.73,Ideal,2,SI1,2914.0,2,2
0.83,Very Good,6,VS2,2915.0,4,5
0.77,Very Good,4,SI1,2915.0,4,2
0.8,Very Good,4,SI2,2915.0,4,3
0.71,Ideal,3,VS2,2915.0,2,5
0.73,Very Good,5,VS1,2916.0,4,4
0.93,Ideal,6,SI1,2917.0,2,2
0.74,Premium,3,VS1,2917.0,3,4
0.7,Ideal,2,VS2,2917.0,2,5
0.71,Ideal,3,VS2,2917.0,2,5
0.71,Very Good,3,VS2,2918.0,4,5
0.8,Very Good,5,VS2,2918.0,4,5
0.71,Ideal,5,VVS1,2918.0,2,6
0.72,Ideal,6,VS2,2918.0,2,5
0.83,Very Good,1,SI2,2918.0,4,3
0.72,Very Good,4,VS1,2919.0,4,4
0.8,Very Good,5,SI1,2919.0,4,2
0.73,Premium,4,VVS2,2919.0,3,7
0.7,Good,3,VS1,2919.0,1,4
0.73,Ideal,5,VS1,2919.0,2,4
0.73,Ideal,4,VVS2,2919.0,2,7
0.71,Premium,2,VS1,2920.0,3,4
0.72,Ideal,3,SI1,2920.0,2,2
0.71,Premium,3,VS1,2920.0,3,4
0.71,Ideal,3,VS1,2920.0,2,4
0.74,Very Good,5,VVS2,2921.0,4,7
0.71,Very Good,2,VS2,2921.0,4,5
0.71,Very Good,1,SI1,2921.0,4,2
0.65,Ideal,3,VVS2,2921.0,2,7
0.9,Fair,6,VS2,2921.0,0,5
0.71,Very Good,2,VS2,2922.0,4,5
0.68,Very Good,3,VS1,2922.0,4,4
0.53,Ideal,3,VVS1,2922.0,2,6
0.77,Ideal,1,SI2,2922.0,2,3
0.72,Very Good,2,VS2,2923.0,4,5
0.7,Very Good,2,SI1,2923.0,4,2
0.75,Very Good,2,SI1,2923.0,4,2
0.87,Ideal,5,SI1,2923.0,2,2
0.71,Ideal,2,VS1,2923.0,2,4
0.77,Ideal,1,SI2,2923.0,2,3
0.78,Ideal,3,SI1,2923.0,2,2
0.75,Good,2,SI1,2923.0,1,2
0.9,Premium,6,VS2,2923.0,3,5
0.7,Ideal,6,VS1,2924.0,2,4
0.8,Very Good,1,SI1,2925.0,4,2
0.7,Very Good,3,VS1,2925.0,4,4
0.51,Very Good,2,IF,2925.0,4,1
0.71,Ideal,6,IF,2925.0,2,1
1.02,Ideal,6,I1,2925.0,2,0
1.2,Premium,6,I1,2925.0,3,0
0.81,Good,1,SI2,2926.0,1,3
0.81,Premium,3,SI1,2926.0,3,2
0.77,Very Good,5,VS1,2927.0,4,4
0.8,Ideal,6,SI1,2927.0,2,2
0.9,Premium,5,SI2,2927.0,3,3
0.7,Very Good,3,VS2,2928.0,4,5
0.7,Very Good,1,VS2,2928.0,4,5
0.74,Very Good,2,SI1,2929.0,4,2
0.8,Very Good,4,VS2,2929.0,4,5
0.7,Ideal,4,VS2,2929.0,2,5
0.7,Ideal,2,SI1,2929.0,2,2
0.71,Very Good,2,VS2,2930.0,4,5
0.7,Premium,2,VS1,2930.0,3,4
0.7,Ideal,2,VS1,2930.0,2,4
0.71,Ideal,3,VS2,2930.0,2,5
0.71,Ideal,4,VS1,2930.0,2,4
0.9,Very Good,2,SI2,2930.0,4,3
0.9,Fair,2,SI2,2930.0,0,3
0.71,Ideal,4,VVS1,2930.0,2,6
0.7,Very Good,4,VVS2,2931.0,4,7
0.72,Very Good,3,VS2,2931.0,4,5
0.72,Ideal,3,VS2,2931.0,2,5
0.7,Premium,4,VVS1,2932.0,3,6
0.7,Premium,3,VVS2,2932.0,3,7
0.7,Very Good,3,VVS2,2932.0,4,7
0.72,Very Good,4,VVS2,2933.0,4,7
0.59,Very Good,1,VVS2,2933.0,4,7
0.73,Premium,3,VS2,2933.0,3,5
0.75,Ideal,3,VS2,2933.0,2,5
0.75,Good,1,SI2,2933.0,1,3
0.9,Good,5,SI2,2934.0,1,3
0.71,Ideal,1,SI2,2934.0,2,3
0.91,Premium,5,SI1,2935.0,3,2
1.17,Fair,6,I1,2935.0,0,0
0.8,Premium,5,VS1,2935.0,3,4
0.7,Very Good,4,VVS2,2936.0,4,7
0.81,Very Good,5,SI1,2936.0,4,2
0.74,Ideal,3,VS2,2936.0,2,5
0.7,Ideal,1,SI2,2936.0,2,3
0.82,Ideal,2,SI2,2937.0,2,3
0.76,Premium,2,SI1,2937.0,3,2
0.76,Premium,4,VS1,2937.0,3,4
0.95,Premium,4,SI2,2937.0,3,3
0.71,Very Good,5,VVS1,2938.0,4,6
0.81,Ideal,2,SI2,2938.0,2,3
0.73,Very Good,3,VS2,2939.0,4,5
0.73,Very Good,4,VS1,2939.0,4,4
0.83,Very Good,3,SI2,2939.0,4,3
0.77,Premium,1,SI1,2939.0,3,2
0.8,Ideal,2,SI2,2939.0,2,3
0.73,Ideal,3,VS2,2939.0,2,5
0.72,Ideal,2,SI2,2939.0,2,3
0.75,Ideal,4,VS2,2939.0,2,5
0.8,Premium,2,SI2,2939.0,3,3
0.81,Ideal,6,VS2,2939.0,2,5
0.82,Premium,5,VS2,2939.0,3,5
0.7,Good,3,VVS2,2940.0,1,7
1.24,Very Good,7,I1,2940.0,4,0
0.7,Very Good,3,VVS2,2940.0,4,7
0.7,Ideal,3,VS1,2940.0,2,4
0.75,Fair,2,VS2,2940.0,0,5
1.0,Good,5,I1,2940.0,1,0
0.75,Ideal,2,VS2,2940.0,2,5
0.7,Ideal,2,VS2,2940.0,2,5
0.79,Very Good,2,SI2,2941.0,4,3
0.8,Good,3,SI1,2941.0,1,2
0.81,Very Good,3,SI2,2942.0,4,3
0.71,Premium,3,VS1,2942.0,3,4
1.03,Fair,4,SI2,2942.0,0,3
0.7,Ideal,3,VS2,2942.0,2,5
0.76,Premium,1,SI1,2942.0,3,2
1.01,Fair,4,SI2,2942.0,0,3
0.73,Ideal,1,SI1,2943.0,2,2
0.72,Ideal,3,VS2,2943.0,2,5
0.74,Very Good,5,VVS2,2944.0,4,7
0.79,Ideal,4,SI1,2944.0,2,2
0.57,Very Good,1,VVS1,2945.0,4,6
0.79,Very Good,5,VS2,2945.0,4,5
0.78,Very Good,1,SI1,2945.0,4,2
0.85,Good,4,SI1,2945.0,1,2
0.71,Very Good,2,VS1,2946.0,4,4
0.72,Ideal,5,VVS1,2946.0,2,6
0.77,Ideal,6,SI1,2946.0,2,2
0.79,Ideal,2,SI1,2946.0,2,2
0.78,Very Good,5,VS1,2947.0,4,4
0.76,Ideal,2,VS1,2947.0,2,4
0.92,Ideal,5,SI2,2947.0,2,3
0.73,Premium,1,VS2,2947.0,3,5
0.7,Ideal,5,VVS1,2947.0,2,6
0.74,Ideal,6,VS1,2947.0,2,4
0.73,Ideal,1,SI1,2947.0,2,2
0.82,Good,5,VS2,2947.0,1,5
0.9,Premium,6,SI1,2947.0,3,2
0.73,Ideal,4,VS1,2948.0,2,4
0.7,Ideal,2,SI1,2948.0,2,2
0.9,Premium,6,SI2,2948.0,3,3
0.9,Fair,6,SI2,2948.0,0,3
0.9,Ideal,6,SI2,2948.0,2,3
1.0,Fair,2,SI2,2948.0,0,3
0.72,Very Good,2,VS2,2949.0,4,5
0.76,Ideal,2,SI1,2949.0,2,2
0.77,Ideal,1,SI1,2949.0,2,2
0.72,Ideal,5,VS1,2949.0,2,4
0.99,Fair,7,SI1,2949.0,0,2
0.81,Very Good,6,VS1,2950.0,4,4
0.71,Ideal,4,VS1,2950.0,2,4
0.71,Premium,1,VS2,2950.0,3,5
0.54,Ideal,3,VVS1,2951.0,2,6
0.72,Very Good,1,VS1,2951.0,4,4
0.81,Ideal,5,SI1,2951.0,2,2
0.73,Ideal,3,SI1,2951.0,2,2
0.72,Ideal,2,SI1,2951.0,2,2
0.7,Very Good,2,VS2,2952.0,4,5
0.7,Very Good,2,VS1,2952.0,4,4
0.72,Ideal,4,VS2,2952.0,2,5
0.7,Ideal,2,VS2,2952.0,2,5
0.74,Ideal,6,IF,2952.0,2,1
0.7,Good,2,VS1,2952.0,1,4
0.8,Very Good,5,VS2,2953.0,4,5
0.79,Premium,3,VS2,2953.0,3,5
0.75,Good,3,VS1,2953.0,1,4
0.71,Very Good,2,VS2,2954.0,4,5
0.72,Ideal,1,SI1,2954.0,2,2
0.72,Premium,2,VS2,2954.0,3,5
0.72,Premium,1,SI1,2954.0,3,2
0.75,Ideal,1,SI1,2954.0,2,2
0.82,Very Good,1,SI1,2954.0,4,2
0.76,Ideal,4,VS2,2954.0,2,5
0.89,Premium,6,VS1,2955.0,3,4
0.7,Very Good,3,VS2,2956.0,4,5
0.74,Very Good,5,VS1,2956.0,4,4
0.95,Good,6,SI2,2956.0,1,3
0.91,Very Good,7,SI1,2956.0,4,2
0.7,Ideal,3,VS2,2956.0,2,5
0.71,Good,3,VVS2,2956.0,1,7
0.7,Premium,1,VS1,2956.0,3,4
0.72,Ideal,3,VS2,2956.0,2,5
0.72,Ideal,5,VVS1,2958.0,2,6
0.79,Ideal,6,VS1,2958.0,2,4
0.72,Good,4,VS1,2958.0,1,4
0.98,Fair,3,SI2,2958.0,0,3
0.56,Very Good,1,VVS1,2959.0,4,6
0.7,Very Good,3,VS1,2959.0,4,4
0.79,Premium,4,VS2,2959.0,3,5
0.82,Ideal,6,SI1,2959.0,2,2
0.74,Fair,4,VVS2,2959.0,0,7
0.71,Very Good,5,VVS2,2960.0,4,7
0.7,Very Good,1,VS2,2960.0,4,5
0.7,Good,1,VS2,2960.0,1,5
0.7,Ideal,1,VS2,2960.0,2,5
0.76,Ideal,3,VS2,2960.0,2,5
0.72,Ideal,4,VS2,2960.0,2,5
0.64,Ideal,4,IF,2960.0,2,1
0.71,Good,3,VVS2,2960.0,1,7
0.74,Ideal,4,VS1,2960.0,2,4
0.77,Very Good,5,VS1,2961.0,4,4
0.74,Ideal,5,VVS2,2961.0,2,7
0.72,Premium,2,VS1,2961.0,3,4
0.73,Premium,3,VS1,2961.0,3,4
0.63,Ideal,3,VVS2,2961.0,2,7
0.72,Ideal,5,VS1,2961.0,2,4
0.76,Ideal,2,SI1,2961.0,2,2
0.71,Premium,3,VS1,2961.0,3,4
0.75,Premium,5,VS1,2961.0,3,4
0.96,Premium,2,SI2,2961.0,3,3
0.63,Ideal,1,VVS2,2962.0,2,7
0.72,Ideal,2,VS2,2962.0,2,5
0.71,Ideal,4,VS1,2962.0,2,4
0.82,Premium,3,SI1,2962.0,3,2
0.71,Ideal,2,VS1,2963.0,2,4
0.91,Very Good,2,SI2,2963.0,4,3
0.71,Very Good,2,VS2,2964.0,4,5
0.71,Very Good,2,SI1,2964.0,4,2
0.71,Very Good,1,SI1,2964.0,4,2
0.7,Good,2,VS1,2964.0,1,4
0.7,Fair,2,VS1,2964.0,0,4
0.75,Ideal,2,SI1,2964.0,2,2
0.9,Fair,3,SI2,2964.0,0,3
0.9,Good,3,SI2,2964.0,1,3
0.9,Fair,7,VS1,2964.0,0,4
0.9,Premium,7,VS1,2964.0,3,4
1.0,Fair,4,SI1,2964.0,0,2
1.5,Fair,5,I1,2964.0,0,0
1.05,Premium,2,I1,2964.0,3,0
0.71,Ideal,6,VS1,2965.0,2,4
0.7,Ideal,4,SI1,2965.0,2,2
0.73,Very Good,4,VS2,2966.0,4,5
0.85,Very Good,2,SI2,2966.0,4,3
0.7,Ideal,6,VVS1,2966.0,2,6
0.75,Ideal,3,SI1,2966.0,2,2
0.82,Ideal,3,SI2,2966.0,2,3
0.7,Very Good,2,VS1,2967.0,4,4
0.86,Very Good,4,SI2,2967.0,4,3
0.79,Ideal,5,VS2,2967.0,2,5
0.31,Ideal,4,SI2,558.0,2,3
0.3,Very Good,5,VVS2,559.0,4,7
0.31,Very Good,4,VS2,559.0,4,5
0.24,Ideal,4,VVS1,559.0,2,6
0.32,Ideal,2,SI1,559.0,2,2
0.24,Ideal,4,IF,559.0,2,1
0.32,Ideal,4,VS1,559.0,2,4
0.25,Very Good,2,VVS2,560.0,4,7
0.25,Very Good,2,VVS1,560.0,4,6
0.25,Very Good,3,IF,560.0,4,1
